id,abstract_text
587F6C7E-27B7-4CB5-8D47-A1D87C4CD07F,"GenomeKey is developing a next-generation point-of-care diagnostic device for bacterial blood infections in cases of sepsis. Our diagnostic will result in earlier and more accurate detection and diagnosis of bacterial sepsis, and faster antimicrobial susceptibility results, leading to better treatment, patient outcomes and considerable treatment cost savings. In addition, our device will allow clinicians to better manage use of antibiotics and provide broad surveillance of antimicrobial resistance and pathogen strain in hospitals and communities, thereby enabling better antibiotic stewardship and limiting the spread of resistance.

What sets GenomeKey's approach apart, from other contemporary approaches to infection diagnosis, is our innovative technology. The current gold standard takes upwards of 3 days for a condition that can kill in hours. To overcome this we have developed a rapid diagnostic which classifies species ID and antimicrobial susceptibility directly from the genome of the invading pathogen and arrives at the desired clinical information much faster, reducing the time to result from days to only hours. With GenomeKey's proprietary machine learning approach we are able to determine the antibiotic resistance to a greater accuracy than existing tests which are based on a target panel of biomarkers.

The medical diagnostic device GenomeKey is developing will be a significant step forward for the clinical diagnosis and treatment of sepsis. Rapid genomic sequencing enables us to bypass the need for culturing which is the fundamental limiting step in today's practice. GenomeKey's diagnostic is a replacement for blood culture and will detect the infectious agent within hours, rather than days. This device will be designed for use within hospital microbiology labs and for Point-Of-Care, allowing clinicians to go from sample to result at the patient bedside. To achieve the objectives of this grant we have brought together a team of expert scientists and engineers, supported by strong project and business management and commercial experience. Moreover, our external support network is expansive, including NHS clinicians and microbiologists, and the Academic Health Science Networks (AHSN). Through this grant, we will protect our key intellectual property, set out our regulatory pathway, develop a proof-of-concept prototype device and validate this with _in vivo_ models, preparing us for the next phase of product development and clinical testing."
C5FFEED0-B532-4034-8175-2207F54A6466,"This project sets out to understand the critical factors affecting the adoption of PGt/x in NHS cardiovascular practices. Cardiovascular diseases (CVDs) are the most common causes of mortality in the UK and a number of important cardiovascular drugs have PGt/x indications that may be employed to personalise therapies making them more effective by optimising dosages, reducing adverse drug reactions and overall providing better care for patients with significant returns for the NHS. Can we learn from oncology where PGt/x knowledge is already at a relatively advanced stage of implementation in clinical practice? We shall unpack institutional and organisational arrangements to identify innovation management practices that favour the application of PGt/x and personalised approaches in cardiovascular medicine.
The focus of the study is the contextualisation of PGt/x knowledge in the NHS. Studies have shown that while there has been tremendous investment in early-stage research from basic science to human studies in the UK, less effort and investments have been given to the translation and implementation of new knowledge in clinical and health decision making. Thus, our contribution aims at understanding the institutional, organisational and innovation management issues driving and/or hindering translation of advanced PGt/x and clinical knowledge in a personalised approach to heart and circulatory diseases. To this end, this research will deep-dive into how the behaviour of NHS professionals become institutionalised. This means understanding the socio-technical dimensions of how new routines emerge, how organisations innovate and how this change process (medical innovation) is managed to introduce PGt/x knowledge on the cardiovascular wards of the NHS. 
We use the ongoing progress in oncology and personalised cancer therapy to reflect upon the supporting/inhibiting factors affecting the implementation of PGt/x knowledge in the CVD domain. The project capitalises on a strong multidisciplinary team incorporating complexity and medical innovation scholars, pioneers in pharmacogenetic research and its applications in medical practice, oncology and cardiovascular clinicians.
The research plan comprises 4 phases to be carried out over 36 months. Phase 1) consists in mapping the knowledge available on PGt/x - drug associations and conduct a review of the literature. These will be used to draw a typology of factors underlying the implementation of PGt/x knowledge in practice. Phase 2) and Phase 3) will develop cases studies in oncology and cardiovascular medicines respectively. The rationale behind this choice is due to the diverse penetration of PGt/x within the two medical fields. Phase 4) shall comprise the systematic comparative analysis, the preliminary report, validation and engagement with the wider academic communities in medical and social science disciplines, patient advocacy groups and policy makers.
The study will be conducted within a number of active clinical units in the NHS identified as early adopters of PGt/x in clinical practice. The methodology developed will contribute to advancing our understanding of the general principles to implementing PGt/x in cardiology with a socio-technical focus on the necessary technologies, institutional and behavioural changes within the organisation. These can be broadly seen as innovation management steps beginning with the identification of stakeholders who are key to implementation, testing/care with practical repercussions on the implementation of PGt/x guidelines in cardiovascular medicine.
The project will benefit from oversight and guidance of an advisory board comprising academics, a clinician and a patient representative. Em.Prof Stan Metcalfe (UoM), Prof Alex Faulkner (Sussex), Prof Ellen Moors (Utrecht), Prof William Newman (NW - Genomic Medicine Service Alliance), Ann Bamford (GM - Integrated Stroke Delivery Network)."
A9E72193-CAF9-43E6-A7DA-EABA5459BB64,"Why do trees die? How do the rates and drivers of tree mortality vary from the tropical rainforest to the boreal? How do these mortality rates affect forest structure? These questions are crucial in order to understand large-scale forest dynamics. They are also of fundamental importance for our understanding of how climate change will evolve because forest ecosystems are huge stores and sinks of carbon.

Hot droughts are expected to become more prevalent under climate change (Seneviratne et al., 2012), resulting in a lot of focus in recent years on how trees die under drought (Allen et al., 2015; Hember et al., 2016; Rowland et al., 2015). Yet little is known about the extent to which drought usually plays a role in tree mortality in the different ecosystems around the world. For instance, is drought a more prevalent driver of tree mortality in areas that are commonly hot and dry, or in those where such conditions are a relatively rare occurrence? Which types of tree are most vulnerable and how is this affected by their status in the ecosystem?

This project will apply the latest machine learning techniques developed for genomics problems (Basu et al., 2018) to identify patterns and relationships between drought and tree mortality in of a range of forest inventory and remote sensing datasets, spanning global forest biomes. This new process-knowledge will then be integrated within a state-of-the-art global ecosystem model (Smith et al., 2014), to understand the implications of drought-induced tree mortality for current and future forest structure and carbon cycling, thus achieving a complete flow from observations, to understanding, to implications.
This project has the potential to substantially advance understanding of how drought interacts with forest at a biogeographical level - the scale that is most relevant for understanding feedbacks of tree mortality on future climate change.
The studentship collaborates with Operation Wallacea, a major source of inventory data from the tropical forests, which will be analysed for the first time for tree mortality within this project. The student will be part of a larger team working on tree mortality through the TreeMort project (more.bham.ac.uk/treemort)."
AE87E81E-FD5A-411F-939C-8A805E2FDC46,"Under the threat of climate change, an expanding worldwide population, and increasing movement of goods and people worldwide, the challenges for agriculture have never been more pressing. Barley (Hordeum vulgare subsp. vulgare) was one of the earliest domesticated crops which occurred 10,000 years before present. Barley has and continues to be impacted by several plant disease including rust, mildew, blast, scald, smut, and others. The wild progenitor of barley is H. vulgare subsp. spontaneum, a species with a wide range from North Africa to southwest China. Wild barley is in the primary gene pool of domesticated barley; therefore, it can be directly accessed through breeding to improve barley. This project sets out to understand immune receptor diversity in wild barley and to identify genes that can be used to improve domesticated barley. Skills that will be gained during the project include bioinformatics (high-throughput genomics, big data), genetics (biparental and association), modern plant breeding, and molecular biology. 
This PhD project will be supervised by Dr. Matthew Moscou at The Sainsbury Laboratory and is an industrial collaboration with KWS, a leader in barley breeding in the UK. The Moscou group focuses on understanding immunity in the grasses, with the goal of engineering durable disease resistance in the major cereal crops (barley, wheat, rice, and maize)."
32A0F0E4-53D7-4EFE-8A4B-B72F9ED439D6,"There is a growing need for specialised expertise in data science to support the work of researchers and healthcare professionals including clinical scientists, specialist registrars or consultants in medical microbiology in the UK, as the nature of their work changes and needs to incorporate big data, sequencing and genomics. 
While curricula in the UK teach some genomics and data analysis and interpretation to these audiences, most training is left to advanced professional courses through postgraduate programmes and other independent training providers. 

This proposal is motivated by the great demand in training for data science skills for genomics related to infectious pathogens, and a growing need for skilled trainers. Our goal is to enhance training capacity across the UK, able to provide education in Data Science for Pathogen Genomics and Surveillance for healthcare professionals working in the field of clinical microbiology.

We plan to achieve this by 1) implementing a series of Train-the-trainer (Tt) courses 2) offering mentorship and encouraging networking and 3) building and publishing freely available training resources. While regular training courses provide individual participants with skills on how to analyse and interpret their own data, TtT approaches apply the concept of forward teaching and equip professionals who are already knowledgeable in pathogen genomics data science with the skills needed to train others.

A key focus will be training participants in teaching and facilitation skills. We will also develop a project-based learning approach, where participants will be mentored to build their own training materials. This will be followed by in-person sessions, where they will demonstrate how they will deliver training to others and will receive feedback on their teaching methods. Participants will be supported to deliver training in their research or work environments, through mentorship and networking. 
By the end of the project, we will publish freely available, ready-to-use training resources for use by trainers in data science for pathogen genomics in the UK. 
This proposal brings together the expertise of the Centre for Genomic Pathogen Surveillance (CGPS) and the Wellcome Genome Campus Advanced Courses and Scientific Conferences (ACSC), who have previously collaborated in running several courses, including &quot;Train-the-trainer Capacity Building for Genomic Surveillance of AMR in LMICs&quot; (2019, Wellcome Genome Campus). 
 
CGPS works to translate the analysis of pathogen spread and AMR research into public health benefit, by the generation of open-access tools for the interpretation of local sequence data in a global context. CGPS has experience in all aspects required to build capacity in genomic AMR surveillance, drawn from running an NIHR Global Health Research Unit, in collaboration with laboratories from Colombia, India, Nigeria and The Philippines. 


ACSC have over 30 years experience in delivery of training courses for researchers and healthcare professionals. Key courses include Genomics of Clinical Microbiology and Genomics for Clinical Virology, which are primarily targeted at genomics researchers and healthcare professionals including clinical scientists, specialist registrars or consultants in medical microbiology in the UK. Online Future Learn MOOC courses developed by ACSC (https://www.futurelearn.com/search?q=bacterial+genomes) attract tens of thousands of participants every year. To date, ~13% of the online participants are from the UK (10,7k from the UK out of 79k total). 
 
In summary, this project will develop a framework for new training resources tailored to professionals in clinical microbiology fields, enabling use of data science tools to enhance healthcare in the UK. Emphasising on mentorship and network building, the programme will provide a sustainable, standardised and scalable training model both for TtT and for direct training."
DFA8DCB6-2DD5-409D-9958-646CE215EE6A,"Epigenetics is the study of heritable changes in gene and genome function that occur without changes in the DNA sequence itself. It is mediated by chemical coding recorded on top of the DNA sequence which is found throughout nature and affects many biological processes in health and disease. These mitotically heritable, yet reversible chemical modifications act upon the chromatin structure and specific DNA bases to regulate gene expression in a cell-specific manner. DNA Methylation is one such modification where individual cytosine bases undergo methylation producing 5-methylcytosine. In mammals including humans, it occurs predominantly in the context of cytosine guanine dinucleotides (CpG sites).
Due to its central role in normal human development and numerous diseases, genome-wide DNA methylation (methylome) analysis is of broad interest in medical research. However, generating DNA methylomes on a large scale is quite expensive; considerably more so than whole-genome sequencing. This is because of technical issues inherent to bisulfite sequencing (e.g. DNA fragmentation, incomplete bisulfite conversion, reduced mapping efficiency), requiring a higher sequencing coverage in order to confidentially call the methylation status at a cytosine residue. One potential way to reduce this cost is to explore in silico methodologies, such as imputation, to improve the coverage and quality of the data produced in these experiments.
Imputation is a statistical technique where missing values are substituted with a computed value1. The process requires reference data from which the missing information can be extracted and imputed to boost quality, power, fine-map associations and facilitate integrative analysis using meta data. Imputation of genotypes as well as haplotypes has become routine and has already proved invaluable for the discovery of many replicated associations for many complex human diseases2. In comparison, imputation of epi-genotypes such as DNA methylation states is still in its infancy. Current methylation imputation/recovery techniques include ChromImpute3, COMETvintage4 and DeepCpG5 which impute/recover missing data in Whole-Genome Bisulfite Sequencing (WGBS). ChromImpute utilises regression tree ensemble predictors to impute multiple epigenomic signals (including DNA methylation). COMETvintage uses segmentation to calculate blocks of co-methylation (COMETs) to recover differentially methylated signal missing from methylomes not sequenced deep enough. DeepCpG utilises deep learning techniques to determine associations between DNA sequence patterns and methylation states as well as between neighbouring methylation sites. Neither of these tools has yet been used to reduce the cost of methylome analysis by reducing sequencing depth while increasing data quality and accuracy."
D334F311-B75B-44C8-9561-94B9C4BDE09D,"Around 80% of all animal species are arthropods: the group that includes insects, crabs and spiders. From their rapid radiation over 550 million years ago, they evolved to fill almost every habitat and exploit most imaginable lifestyles. Today, arthropods underpin virtually all ecological communities and food webs. They are of immense economic and medical importance to humans: as sources of food, crop pests and vectors of disease. 

In order to understand the biodiversity of arthropods, to investigate the mechanisms by which they evolved, and to plan for their conservation, it is vitally important that we have a clear picture of their evolutionary relationships. There are many thousands of published evolutionary trees for particular arthropod groups at a shallow level (e.g., species within families) as well as many that attempt to resolve the more ancient branching events. These published trees represent an enormously rich resource, but one that largely remains locked within the pages of journals. This project will digitise 5,000 or more trees from across the arthropods, and make them available to all researchers electronically online. 

Unfortunately, there are serious difficulties when researchers try to compare published trees: partly because they are derived from many different types of data (anatomy, molecules, genomes and fossils) and partly because they are analysed in an even greater variety of ways. More problematically, they often imply contradictory patterns of evolution. How, then, can we bring all of this information together to yield the giant, all-inclusive trees that evolutionary biologists and conservationists need, and do so without cherry-picking the data? Supertree methods are presently the most tractable approach, resolving conflict and finding overlap between the source trees using objective and repeatable rules. Such approaches have yielded the largest trees ever published. 

Unfortunately, again, the construction of supertrees is presently very time-consuming and labour-intensive. Moreover, once constructed, it is extremely difficult or impossible to add new trees, to sub-sample the data (e.g., molecules or morphology), or to generate supertrees using different methods. Another core objective of this project is therefore to develop a set of software tools that will largely automate the process, providing inexperienced users with the ability to construct a supertree for any arthropod group at any taxonomic level (e.g., species, genera, families, etc.), and using multiple filtering criteria (e.g., only the most robust or recent source trees). We will then embed these tools in the website containing our data. 

Existing, fast supertree methods are not without their problems, and another key objective of the project will therefore be to realise and program novel approaches (new Quartet Joining, Maximum Likelihood, Conservative and Bayesian methods are all under development by members of the team and our collaborators). The properties of these new methods need characterisation, and our arthropod dataset will offer the perfect test case against which to benchmark their performance. 

We will then use our supertrees to ask a range of important questions in the study of arthropod biodiversity. Which evolutionary relationships are well-understood, and which are most uncertain and in need of further research? Which arthropod groups have an evolutionary branching sequence that matches the order in which they appear as fossils (such groups are useful for calibrating 'molecular clocks')? Is there a relationship between the age of arthropod groups and their present day diversity? We will also explore the utility of supertrees for addressing conservation priorities. Species that are alone on isolated branches of the supertree have greater than average 'evolutionary distinctiveness'. Where these are also imminently endangered, a powerful case can be mounted to prioritise their preservation."
54B15D44-817C-4787-882A-4723599550D6,"Drugs against diseases caused by viruses, bacteria and parasites have transformed human health and saved millions of lives. Nevertheless, their widespread use and misuse has led to the emergence of antimicrobial resistance (AMR) that poses a potentially catastrophic threat to public health. The increasing power of genomic sequencing is offering new ways to rapidly detect and respond to the development of antimicrobial resistance. The availability of this wealth of data, along with the latest developments in artificial intelligence / machine learning (AI/ML) techniques, allows the development of sophisticated approaches that can fully leverage this data to pre-empt the effects of potential resistance mutations.
 
The aim of this project is to develop new computational tools for automatically analysing the molecular consequences of single nucleotide polymorphisms (SNPs) linked with therapeutic resistance from genome wide association studies (GWAS) and to use this wide-ranging iterative analysis to build a predictive model to identify future SNPs that could lead to therapeutic failure. It will focus on analysing point mutations, singularly and as observed haplotype combinations, that represent one of the major routes to resistance. It will leverage the wealth of in-house and publicly GWAS linking SNPs to drug resistance. By exploiting the latest state-of-the art tools for predicting various measures of the effect of a mutation, this offers an exciting opportunity to measure the biophysical functional, geometrical and genomic effects these mutations are having on proteins on a large scale across different organisms and resistance types.

Such insights will be used to develop a novel computational tool utilising the latest developments in machine leaning to anticipate mutations leading to resistance before they become fixed in a given pathogen population. The ability to effectively predict the effects of such mutations has several applications including in the development of the next generation of drugs. The tool can be used to make an informed decision as to the effects of mutations on a potential drug binding region, as well as connected distal regions, that might lead to the drug becoming less effective. If areas that are tolerant of mutations can be avoided, drugs with a longer clinical life can be developed. This is important in pathogen drug management, and especially for neglected tropical diseases, where new therapeutics are difficult to develop and market incentives for developing new drugs are weak.

These new tools will be validated building on our preliminary research in tuberculosis by independently predicting likely resistance mutations in target proteins from studies currently being undertaken by us. As well as helping validate our method it will also provide new insights into routes of resistance. Moreover, the new tools will be applied by us and collaborators within our existing drug discovery programs against a range of infectious disease agents e.g. schistosomiasis. The results of the application to real situations along with validation will be used to iteratively feedback and improve the machine learning tool.

This research project takes a novel approach to addressing the critical threat of AMR as highlighted in the 2014 UK Review on Antimicrobial Resistance. The new approaches can be used to inform the development of novel therapeutics and in turn promises to answer specific questions around the modes of resistance in individual infectious disease organisms. It has the future potential to be applied in identifying early emergence of resistance and in clinical diagnostics. By contributing new tools and methods it will help ease the burden of AMR, before it becomes a much larger drain on our healthcare system."
17026E82-68FC-4FBB-B2A0-D20C2C479864,"Programme overview:
This MRC-funded doctoral training partnership (DTP) brings together cutting-edge molecular and analytical sciences with innovative computational approaches in data analysis to enable students to address hypothesis-led biomedical research questions. This is a 4-year programme whose first year involves a series of taught modules and two laboratory-based research projects that lead to an MSc in Interdisciplinary Biomedical Research. The first two terms consist of a selection of taught modules that allow students to gain a solid grounding in multidisciplinary science. Students also attend a series of masterclasses led by academic and industry experts in areas of molecular, cellular and tissue dynamics, microbiology and infection, applied biomedical technologies and artificial intelligence and data science. During the third and summer terms students conduct two eleven-week research projects in labs of their choice. 

Project:
How chromosomes are organised within the cells, how this organisation affects gene expression, provides protection for the underlying genetic information and allows correct segregation of chromosomes at mitosis is a fundamental question in cell biology. Although significant progress has been made at the nucleosome and chromatin fibre level, much less is known about how chromatin fibres fold into larger, mega-base domain structures, and how these structures behave in the cellular setting. This project is aimed at probing such chromosome structures using a unique labelling strategy to follow the movements of chromatin domains in living cells. Furthermore, the project will utilise quantitative image analysis combined with mathematical modelling to develop predictive models of the kinetics of chromatin domain movement and reestablishment of domain structure after mitosis. 
The project will deliver training in a number of current and emerging techniques to probe the architecture of chromatin in the nucleus. These will include molecular cloning, cell culture, live-cell imagine, quantitative image analysis and mathematical modelling. 
The multiplicity of techniques as well as the areas of science these span make the project a perfect fit for the framework of the MRC strategic skill priorities, as these encompass quantitative and interdisciplinary skills, which the MRC deems crucial for the establishment of future research leaders that are able to address issues in areas of unmet national need by employing varied and advanced research skills."
2DD92D33-6760-4686-B8DD-806FA2FCABD5,"The yeast synthetic genome project, the largest Synthetic Biology project to date, provides yeast, Saccharomyces cerevisiae 2.0 (Sc2.0), with chromosomal loxP sites, enabling Synthetic Chromosome Recombination and Modification by LoxP-mediated Evolution (SCRaMbLE, Science 2017, 355, 1040-1045). In this project, we will exploit Sc2.0 as a platform for producing valuable natural products (NP), including essential antibiotics (e.g. Nature Catalysis 2018, 1, 977-984), anticancer agents, immunosuppressants and statins (blockbuster drugs). Unlike the wild-type S. cerevisiae, Sc2.0 has synthetic chromosomes (re-designed DNA sequences chemically synthesized), enabling the genome to be scrambled, generating mutants where genes have been rearranged, deleted or duplicated. We have shown that, by introducing heterologous biosynthetic gene clusters into Sc2.0, it is possible to generate scrambled mutants with enhanced capacity for producing target compounds (Nature Commun. 2018, 9, 1936). However, screening large numbers (billions) of Sc2.0 mutants generated by genome scrambling is challenging. To this end, we will develop biosensors, based on modular riboswitch components (e.g. J. Am. Chem. Soc. 2015, 137, 9015-9021 &amp; J. Am. Chem. Soc. 2014, 136, 10615-10624), that can bind to the target NP and trigger a fluorescent response. By introducing biosensors into Sc2.0, along with the genes required for the biosynthesis of the target NP, we will be able to rapidly select the scrambled mutant cells that produce the highest levels of the target compound; these cells will be fluorescent and can be easily separated using a fluorescence activated cell sorter. Strains producing highest yields of desired compounds, will be subjected to further rounds of scrambling with biosensor screening, and their genomes will be sequenced. The project will provide a paradigm shift in pathway (metabolic) engineering, that could lead to more cost-effective and sustainable production of antibiotics required to combat antimicrobial resistance (AMR), as well as other essential medicines. This ambitious project provides cutting-edge training in synthetic biology, spanning NP biosynthesis, RNA-based biosensors and genetics. The project will be supervised by Profs Jason Micklefield and Patrick Cai, and will be based in the Manchester Institute of Biotechnology (MIB) and SYNBIOCHEM centre at the UoM, with world-class facilities and training opportunities."
1BC74CA2-BF14-42EB-B0D1-F94B1A88CFAC,"Dr Anyela Camargo, will add her expertise in computer vision, systems biology, statistics and bionformatics to the project. She has been interested in the topic of plant disease monitoring since his time at Corpoica where she developed a tool for monitoring cotton crops. At Liverpool University she developed a system for the early detection of plant disorders. Later she was involved in the modelling of the gene network describing stress responses in Arabidopsis. Now, she is using the Brachypodium distachon plant model to identify genes associated to the resistance to blast rice.

Prof. John Doonan is the director of the National Plant Phenomics Centre, he will add his expertise in genetics and molecular biology to help characterise, from the molecular point of view, the resistance to wheat to tan spot project.

Dr Narcis Fernandez-Fuentes has over 10 years of experience in different aspects of Bioinformatics and has developed a number of databases and web-servers widely used by the scientific community. Dr Fernandez-Fuentes is currently leading the Bioinformatics research within IBERS' C3G ISPG grant program, part of which relates to the discovery of genes linked to a range of traits of interest by combining a range of 'omics datasets and developing integrative approaches.

Professor John Draper has worked extensively at the interface between plant biology, analytical spectroscopy and computer science. Internationally he has been a pioneer in the use of metabolomics and machine learning to investigate the early stages of pathogen invasion in non-symptomatic host tissue. He has a long publication record in metabolomics, Brachypodium biology and plant defence. 

IBERS, at Aberystwyth University, is a major centre for public sector plant breeding for ryegrasses, forage and oats. IBERS has an in-house high performance computer (HPC) facility, Next Generation Sequencing labs and the UK's unique National Plant Phenomics Centre. The NPPC is based around automated non-destructive image analysis system running in a purpose-built glasshouse complex. The system is designed to cope with a range of plants, including small and large plants such as oats, wheat, barley, maize and Miscanthus. The NPPC provides a focus for trans-disciplinary research to facilitate the discovery of the genetic and environmental basis for variation in complex traits that underpin the major global. Also within IBERS, the Genome Diversity and Plant Breeding group addresses the major challenge of the sustainable intensification of agriculture: enhancing production whilst reducing environmental impacts, particularly with respect to grassland dominated systems.

Dr Fl&aacute;vio Santana is a plant pathologist at Embrapa Trigo since 2006. Since then he is working in characterization of tan spot disease isolates from Brazil. He also is responsible as coordinator of a fungicide control of Wheat Blast and Fusarium Head Blight in several States in Brazil. In this Project he will be committed with the phenotyping of a population of resistant and susceptible wheat cultivars to tan spot disease.

Dr Ricardo Lima de Castro has experience in agronomy with emphasis on plant breeding, working mainly in wheat breeding, biometrics and quantitative genetics. In Embrapa Wheat he has been working in wheat breeding. Dr. Lima will identify wheat cultivars resistant and susceptible to the fungus attack deliverable (preparation of a list of cultivars and their genetic background), carry out of the trials to test resistance and help in phenotyping of resistance.

Embrapa Wheat is a branch of the Nacional Agricultural Research Center (Embrapa) where several researchers are directly involved in all area of agricultural science related to wheat, as plant pathology, entomology, weed control, plant physiology, soil nutrition, of which the main focus is wheat breeding. The facilities are well equipped with greenhouses, fields for trials and research labs."
3EE95488-CC78-4D3E-A8A7-47B77E3E0076,"Big data' on health is a growing resource and complex interdisciplinary challenge. The availability of large heterogeneous datasets which link data across diverse domains - such as mental health indicators and microbiological genomics - has the potential to unravel complex interplay between myriad elements in the individual life course and society in general2,3. To maximise this potential, there is pressing need for advanced methods for analysing these complex data. However, the analysis of such complex linked data, presents challenges, and traditionally applied statistical analyses often struggle with the data itself. Data can be noisy, and the noise non-random. Questionnaires are often answered in a
systematically biased way, and self-reporting of certain aspects are subject to poor recall, desirability, bias or inaccurate self-estimation. Data also often comes in categorical, rather than numerical forms, which can be problematic for some forms of statistical modelling. Finally, missing data, in terms of missing item responses and longitudinal attrition is common. Thus, we need more flexible and advanced techniques to tackle these issues. 
In this PhD and MRes we will develop an innovative interdisciplinary solution by applying a network-based approach, typically using in analysing biological systems, to analyse integrated social science and biomedical data. 
Bayesian networks have potential to address many technical modelling issues that social science data faces but have yet to be widely applied in social sciences. This is because it is necessary to develop both practical methodology and specific theoretical advances before they are a truly usable approach. Here, we will develop these advances (further details below).
This project will apply BN approaches to a pressing and complex global health challenge: antibacterial resistance (ABR) in three countries in East Africa. The potential harm that increasing levels of ABR will have on human health is vast. One of the world regions most vulnerable to the increase in antibiotic resistance is Africa where, in comparison to other regions of the world, the burden of infectious diseases is highest. A 'one health', interdisciplinary approach to understanding the problem, which stresses the interconnectedness of social and biological domains and spans the human, animal and environmental spheres has been proposed.However such a complex system is difficult to analyse without advanced tools. There may be multiple drivers are varying scales: individual behavioural, household, community and healthcare system levels. The relative importance and inter-relationships between these drivers in predicting levels of AMR at individual and community level, however, not well understood, and moreover are likely to be highly context specific
Research Questions 
The research questions for this PhD are twofold, methodological and substantive:
1. Methodological: To develop BN structure learning to enable integrating of interdisciplinary big data across social sciences and health, specifically addressing:
a. Missing data
b. Categorical variables
c. Biased noise
2. Substantive focussed on a case study of communicable disease: using data from HATUA, to investigate the drivers of antibacterial resistance in urinary tract infections in East Africa."
4041ED95-0961-47BD-B47E-5F662B1ABE9B,"Major improvements in crop performance are needed to keep pace with population growth, which is driving up global food demand, and climate change, which is increasing the vulnerability of cropping systems to extreme weather events in the UK and internationally. Whilst plant breeding efforts have greatly benefited from advances in genomics, profiling the crop phenome (i.e. the structure and function of plants) associated with their genetic structure and environment remains a major bottleneck. 

Solutions will be multidisciplinary, requiring engineering and computer science as well as plant biology. Sensors are required that can measure of a diverse range of properties of complex, deformable, living and growing objects - plants - often in quite hostile environments. Structural and functional plant traits capturing key properties of roots, shoots, flowers, seeds, etc. must be recovered from those measures effectively and efficiently. Most data capture is image-based, requiring advanced computer vision techniques. Trait data are then used to provide understanding of e.g. plants' growth rates, flowering times, seed production and yield, using advanced data analysis and machine learning methods.

PhenomUK's vision is of an integrated, mutually-informed community of computer scientists, engineers and biologists, working together across discipline boundaries to shape the technologies needed to address one of the global challenges of the 21st century - the provision of a secure food supply to a growing population against a background of resource depletion and climate change. Through series of Annual Conferences, workshops, networking visits, online training events and pump-priming research projects, this multidisciplinary network project will:

1. ensure that UK scientists have access to the innovative technological capabilities needed to drive world-leading basic discovery research in the plant, crop and agricultural sciences
2. provide the deeper understanding of national plant phenotyping capabilities, needs and opportunities required to allow the UK to participate fully in and gain maximum benefit from international initiatives such as the pan-European infrastructure being created by the ESFRI EMPHASIS project (https://emphasis.plant-phenotyping.eu)."
2A4FE759-23FF-4CEF-8A93-A2F7EDBC82F8,"Preamble: This is an interdisciplinary KTN CASE BBSRC PhD project supervised jointly by two academic supervisors from the Department of Genetics (Marco R Oggioni) and Mathematics (Andrew Morozov) of the University of Leicester UK and by two industrial supervisors at Chr. Hansen A/S in Horsholm Denmark (Ana Rute Neves and Jonas Jacobsen). The student will be based at Leicester, but during the four years the student will be hosted for six months at the Chr. Hansen headquarters and research facility at Horsholm in Denmark.
Background: Phase variable type I restriction modification (R-M) systems have been identified and we have shown that they provide a novel bacterial epigenetic control mechanism that affects both gene expression and important bacterial phenotypes; i.e. in pathogens, these systems were linked to the capacity for generating disease (Manso et al., Nature Communications 2014). The phase variable genetic modules are based on repeated inverted copies of the specificity gene (hsdS) of the R-M system that allows for high frequency recombination conferring the R-M system with multiple different methylation target specificities. These double-hsdS modules are widespread among firmicutes, including bacterial species of industrial relevance for the production of starter cultures or for use as probiotic functional foods. Extensive genomic data is now available, both for bacterial strains already utilised by industry and for strains being screened for their commercial potential. The proposed project will combine the academic partner's expertise gained by studying the phase variable double-hsdS modules in the lactic acid bacterium Streptococcus pneumoniae (Manso et al., Nature Communications 2014) with the vast expertise in bacterial strain phenotyping at Chr. Hansen (Derkx et al., Microb Cell Fact. 2014) and the large number of sequenced genomes available through the industrial partner. 
Aims and objectives: The primary aim of the project is to characterise phase variable double-hsdS modules in firmicutes of commercial interest, especially lactobacilli, and to evaluate their impact on strain fitness and metabolic potential. The long term goal of the whole project would be to produce high level scientific data to allow optimisation of quality control and product efficacy of industrially relevant bacteria harbouring these phase variable epigenetic control systems"
